id,name,email,signup_date,amount,category,activ
400001,Name_400001,user400001@example.com,2022-06-08,7913.56,D,False
400002,Name_400002,user400002@example.com,2021-08-22,8484.26,D,False
400003,Name_400003,user400003@example.com,2021-01-19,8545.41,E,False
400004,Name_400004,user400004@example.com,2020-08-22,2634.61,D,True
400005,Name_400005,user400005@example.com,2021-08-06,449.06,A,True
400006,Name_400006,user400006@example.com,2019-09-29,6124.59,D,False
400007,Name_400007,user400007@example.com,2025-11-26,2096.83,C,True
400008,Name_400008,user400008@example.com,2020-08-05,5747.8,E,True
400009,Name_400009,user400009@example.com,2023-07-04,8953.99,B,False
400010,Name_400010,user400010@example.com,2018-02-02,8332.92,A,True
400011,Name_400011,user400011@example.com,2021-07-25,6638.13,B,True
400012,Name_400012,user400012@example.com,2022-06-26,7422.84,D,False
400013,Name_400013,user400013@example.com,2020-07-23,9925.65,D,True
400014,Name_400014,user400014@example.com,2023-02-17,6925.21,D,False
400015,Name_400015,user400015@example.com,2023-11-18,3948.76,E,False
400016,Name_400016,user400016@example.com,2021-01-25,5773.5,D,True
400017,Name_400017,user400017@example.com,2024-11-11,3743.45,D,False
400018,Name_400018,user400018@example.com,2025-04-06,6731.75,B,True
400019,Name_400019,user400019@example.com,2020-11-14,647.14,A,True
400020,Name_400020,user400020@example.com,2022-09-30,1043.24,D,False
400021,Name_400021,user400021@example.com,2024-10-27,6141.13,C,False
400022,Name_400022,user400022@example.com,2019-05-15,7757.2,E,False
400023,Name_400023,user400023@example.com,2018-10-09,263.01,C,False
400024,Name_400024,user400024@example.com,2024-01-20,173.26,C,False
400025,Name_400025,user400025@example.com,2019-08-30,5960.62,D,True
400026,Name_400026,user400026@example.com,2020-01-12,2684.78,A,False
400027,Name_400027,user400027@example.com,2025-01-20,8758.05,B,True
400028,Name_400028,user400028@example.com,2024-11-29,4743.87,E,True
400029,Name_400029,user400029@example.com,2018-10-08,122.23,A,False
400030,Name_400030,user400030@example.com,2022-11-04,2193.7,C,True
400031,Name_400031,user400031@example.com,2023-10-17,7307.75,B,True
400032,Name_400032,user400032@example.com,2020-11-24,5505.99,E,False
400033,Name_400033,user400033@example.com,2023-09-19,278.17,C,True
400034,Name_400034,user400034@example.com,2018-10-30,9643.95,C,True
400035,Name_400035,user400035@example.com,2020-02-26,7793.33,B,True
400036,Name_400036,user400036@example.com,2021-05-20,7143.84,D,True
400037,Name_400037,user400037@example.com,2024-10-17,1666.26,E,False
400038,Name_400038,user400038@example.com,2018-08-22,2175.0,D,True
400039,Name_400039,user400039@example.com,2022-05-03,8296.85,B,True
400040,Name_400040,user400040@example.com,2024-02-14,8668.35,C,True
400041,Name_400041,user400041@example.com,2018-07-19,980.81,E,True
400042,Name_400042,user400042@example.com,2022-06-05,960.08,B,False
