id,name,email,signup_date,amount,category,activ
300001,Name_300001,user300001@example.com,2022-05-08,5987.71,D,True
300002,Name_300002,user300002@example.com,2018-09-29,1893.93,D,True
300003,Name_300003,user300003@example.com,2019-06-27,1414.62,E,False
300004,Name_300004,user300004@example.com,2025-03-10,8882.95,D,False
300005,Name_300005,user300005@example.com,2024-10-29,7260.0,C,True
300006,Name_300006,user300006@example.com,2021-11-18,8229.0,D,True
300007,Name_300007,user300007@example.com,2025-08-11,2092.69,D,False
300008,Name_300008,user300008@example.com,2025-09-06,8477.62,A,True
300009,Name_300009,user300009@example.com,2019-06-08,5270.13,D,True
300010,Name_300010,user300010@example.com,2018-08-14,9398.81,C,True
300011,Name_300011,user300011@example.com,2020-05-18,1337.22,A,True
300012,Name_300012,user300012@example.com,2022-06-20,6199.68,D,True
300013,Name_300013,user300013@example.com,2025-01-31,6774.12,E,False
300014,Name_300014,user300014@example.com,2021-11-14,5432.58,A,True
300015,Name_300015,user300015@example.com,2021-01-04,8810.52,B,True
300016,Name_300016,user300016@example.com,2021-07-16,6089.57,B,True
300017,Name_300017,user300017@example.com,2025-07-05,9231.13,B,False
300018,Name_300018,user300018@example.com,2021-10-18,9695.35,E,True
300019,Name_300019,user300019@example.com,2019-04-10,3329.47,C,False
300020,Name_300020,user300020@example.com,2024-10-29,7902.7,A,True
300021,Name_300021,user300021@example.com,2022-06-28,4273.4,A,False
300022,Name_300022,user300022@example.com,2022-06-28,4043.64,A,False
300023,Name_300023,user300023@example.com,2019-07-18,9133.68,C,True
300024,Name_300024,user300024@example.com,2022-08-25,2739.53,C,True
300025,Name_300025,user300025@example.com,2025-01-29,4823.36,D,False
300026,Name_300026,user300026@example.com,2024-05-04,3185.59,C,True
300027,Name_300027,user300027@example.com,2019-02-07,9537.64,B,False
300028,Name_300028,user300028@example.com,2020-12-13,4571.58,E,False
300029,Name_300029,user300029@example.com,2021-05-21,4725.95,C,True
300030,Name_300030,user300030@example.com,2022-12-17,8270.59,D,True
300031,Name_300031,user300031@example.com,2020-09-13,9425.88,A,True
300032,Name_300032,user300032@example.com,2023-05-19,1748.97,C,True
300033,Name_300033,user300033@example.com,2025-09-09,5310.75,E,True
300034,Name_300034,user300034@example.com,2022-09-24,9729.57,D,False
300035,Name_300035,user300035@example.com,2019-01-08,2671.2,C,True
300036,Name_300036,user300036@example.com,2018-10-28,2746.78,D,True
300037,Name_300037,user300037@example.com,2018-02-10,4818.86,E,True
300038,Name_300038,user300038@example.com,2020-08-29,6123.04,B,True
300039,Name_300039,user300039@example.com,2018-11-14,1189.75,C,True
300040,Name_300040,user300040@example.com,2023-05-11,4598.48,E,False
300041,Name_300041,user300041@example.com,2018-01-26,8225.71,B,False
300042,Name_300042,user300042@example.com,2024-12-26,4774.71,E,True
300043,Name_300043,user300043@example.com,2021-11-28,215.49,C,True
300044,Name_300044,user300044@example.com,2018-08-27,2618.65,C,True
300045,Name_300045,user300045@example.com,2023-02-11,2944.63,A,True
300046,Name_300046,user300046@example.com,2022-12-09,7215.21,B,True
300047,Name_300047,user300047@example.com,2022-06-08,8096.13,A,False
300048,Name_300048,user300048@example.com,2023-02-17,6303.87,C,True
300049,Name_300049,user300049@example.com,2023-02-17,2041.11,A,True
300050,Name_300050,user300050@example.com,2018-10-08,2593.08,C,True
300051,Name_300051,user300051@example.com,2025-05-31,9046.95,E,True
300052,Name_300052,user300052@example.com,2018-01-16,9956.76,C,True
300053,Name_300053,user300053@example.com,2020-04-03,64.63,D,True
300054,Name_300054,user300054@example.com,2021-01-15,7386.29,A,False
300055,Name_300055,user300055@example.com,2025-04-08,6785.81,E,True
300056,Name_300056,user300056@example.com,2024-03-28,5554.44,D,True
300057,Name_300057,user300057@example.com,2018-12-05,1402.85,B,False
300058,Name_300058,user300058@example.com,2018-08-15,3238.65,D,False
300059,Name_300059,user300059@example.com,2024-09-01,6455.94,A,True
300060,Name_300060,user300060@example.com,2021-08-08,6028.33,D,True
300061,Name_300061,user300061@example.com,2019-03-19,4686.04,B,True
300062,Name_300062,user300062@example.com,2025-07-23,7495.82,E,True
300063,Name_300063,user300063@example.com,2018-09-30,799.24,E,True
300064,Name_300064,user300064@example.com,2020-06-27,1980.67,E,False
300065,Name_300065,user300065@example.com,2025-03-14,7827.44,D,True
300066,Name_300066,user300066@example.com,2019-03-29,6914.74,D,True
300067,Name_300067,user300067@example.com,2018-06-30,2268.47,A,False
300068,Name_300068,user300068@example.com,2024-12-11,8883.68,E,False
300069,Name_300069,user300069@example.com,2024-11-29,6017.89,D,True
300070,Name_300070,user300070@example.com,2024-06-30,6886.67,C,False
300071,Name_300071,user300071@example.com,2023-12-07,3370.38,D,True
300072,Name_300072,user300072@example.com,2022-08-25,3155.89,E,True
300073,Name_300073,user300073@example.com,2025-09-17,3783.8,A,True
300074,Name_300074,user300074@example.com,2020-06-09,1850.63,E,True
300075,Name_300075,user300075@example.com,2018-05-04,8560.06,E,True
300076,Name_300076,user300076@example.com,2019-11-10,7947.63,A,True
300077,Name_300077,user300077@example.com,2023-02-18,5461.49,B,True
300078,Name_300078,user300078@example.com,2025-03-23,4465.63,A,True
300079,Name_300079,user300079@example.com,2021-02-02,6988.99,C,True
300080,Name_300080,user300080@example.com,2018-04-21,9804.77,D,True
300081,Name_300081,user300081@example.com,2022-05-02,9863.57,C,True
300082,Name_300082,user300082@example.com,2020-03-11,1404.73,D,True
300083,Name_300083,user300083@example.com,2021-10-21,4955.64,B,False
300084,Name_300084,user300084@example.com,2020-09-13,4679.85,D,True
300085,Name_300085,user300085@example.com,2021-01-04,5189.26,E,False
300086,Name_300086,user300086@example.com,2019-06-12,2746.67,E,False
300087,Name_300087,user300087@example.com,2020-07-16,5813.63,D,False
300088,Name_300088,user300088@example.com,2024-07-02,1612.18,E,False
300089,Name_300089,user300089@example.com,2021-02-24,4846.95,C,False
300090,Name_300090,user300090@example.com,2019-09-22,564.12,A,True
300091,Name_300091,user300091@example.com,2024-08-16,6261.79,E,True
300092,Name_300092,user300092@example.com,2023-05-28,1762.6,B,False
300093,Name_300093,user300093@example.com,2019-01-06,508.34,B,False
300094,Name_300094,user300094@example.com,2020-10-03,9079.19,A,False
300095,Name_300095,user300095@example.com,2020-07-31,4277.84,A,False
300096,Name_300096,user300096@example.com,2025-08-12,7446.73,E,False
300097,Name_300097,user300097@example.com,2020-08-14,5648.83,D,True
300098,Name_300098,user300098@example.com,2024-03-15,5915.59,C,True
300099,Name_300099,user300099@example.com,2021-09-08,7414.04,B,True
300100,Name_300100,user300100@example.com,2019-02-19,7454.78,E,True
300101,Name_300101,user300101@example.com,2025-01-17,5943.03,E,True
300102,Name_300102,user300102@example.com,2020-04-25,3489.94,D,True
300103,Name_300103,user300103@example.com,2022-02-04,6883.03,B,True
300104,Name_300104,user300104@example.com,2020-03-21,5908.66,C,True
300105,Name_300105,user300105@example.com,2018-09-17,5723.83,D,True
300106,Name_300106,user300106@example.com,2025-04-03,5324.6,A,True
300107,Name_300107,user300107@example.com,2021-01-29,6977.8,D,True
300108,Name_300108,user300108@example.com,2019-08-05,1315.83,E,True
300109,Name_300109,user300109@example.com,2018-12-15,9349.81,B,True
300110,Name_300110,user300110@example.com,2018-06-08,3471.58,D,True
300111,Name_300111,user300111@example.com,2023-11-19,9835.28,D,True
300112,Name_300112,user300112@example.com,2020-06-20,2589.67,B,True
300113,Name_300113,user300113@example.com,2024-03-25,7506.55,E,True
300114,Name_300114,user300114@example.com,2022-03-15,637.36,B,True
300115,Name_300115,user300115@example.com,2020-11-30,9814.59,E,False
300116,Name_300116,user300116@example.com,2019-12-22,9882.92,B,True
300117,Name_300117,user300117@example.com,2018-05-17,6406.89,D,True
300118,Name_300118,user300118@example.com,2023-01-10,1598.85,E,True
300119,Name_300119,user300119@example.com,2025-09-01,2530.62,D,True
300120,Name_300120,user300120@example.com,2022-03-22,356.76,C,True
300121,Name_300121,user300121@example.com,2018-10-11,1041.17,D,True
300122,Name_300122,user300122@example.com,2018-11-30,9635.9,A,False
300123,Name_300123,user300123@example.com,2020-09-07,1419.52,C,True
300124,Name_300124,user300124@example.com,2018-12-07,4033.6,E,True
300125,Name_300125,user300125@example.com,2023-03-01,8766.3,E,False
300126,Name_300126,user300126@example.com,2020-12-18,934.92,C,False
300127,Name_300127,user300127@example.com,2023-06-05,8690.19,A,True
300128,Name_300128,user300128@example.com,2025-08-08,5685.04,C,False
300129,Name_300129,user300129@example.com,2020-05-21,4781.49,B,True
300130,Name_300130,user300130@example.com,2019-12-05,5022.05,D,False
300131,Name_300131,user300131@example.com,2023-02-11,6919.71,B,False
300132,Name_300132,user300132@example.com,2023-08-07,7642.74,B,False
300133,Name_300133,user300133@example.com,2019-09-30,3771.6,A,True
300134,Name_300134,user300134@example.com,2023-10-09,2136.48,D,True
300135,Name_300135,user300135@example.com,2020-04-11,9597.93,C,False
300136,Name_300136,user300136@example.com,2022-02-09,7576.3,E,True
300137,Name_300137,user300137@example.com,2020-09-08,2410.55,A,False
300138,Name_300138,user300138@example.com,2019-01-02,3297.54,D,True
300139,Name_300139,user300139@example.com,2022-07-19,1022.45,B,True
300140,Name_300140,user300140@example.com,2021-05-31,1460.91,E,False
300141,Name_300141,user300141@example.com,2021-05-05,4392.05,E,True
300142,Name_300142,user300142@example.com,2021-01-05,4856.31,D,True
300143,Name_300143,user300143@example.com,2024-01-04,2343.5,C,True
300144,Name_300144,user300144@example.com,2021-08-24,526.94,D,False
300145,Name_300145,user300145@example.com,2022-10-19,3979.22,B,False
300146,Name_300146,user300146@example.com,2019-06-25,1319.76,D,True
300147,Name_300147,user300147@example.com,2023-02-27,6941.79,D,True
300148,Name_300148,user300148@example.com,2023-03-21,6790.3,C,True
300149,Name_300149,user300149@example.com,2025-08-05,1995.69,C,False
300150,Name_300150,user300150@example.com,2018-11-13,5410.32,C,False
300151,Name_300151,user300151@example.com,2020-04-13,3779.92,E,True
300152,Name_300152,user300152@example.com,2020-12-28,8281.97,E,True
300153,Name_300153,user300153@example.com,2024-08-03,1450.64,D,True
300154,Name_300154,user300154@example.com,2019-12-13,3377.22,B,True
300155,Name_300155,user300155@example.com,2019-10-26,9108.12,A,False
300156,Name_300156,user300156@example.com,2020-08-07,7950.08,D,True
300157,Name_300157,user300157@example.com,2020-11-09,7444.86,E,False
300158,Name_300158,user300158@example.com,2025-05-05,3708.84,E,False
300159,Name_300159,user300159@example.com,2020-03-09,3773.38,D,True
300160,Name_300160,user300160@example.com,2020-07-23,9715.32,C,True
300161,Name_300161,user300161@example.com,2021-07-10,5165.92,E,False
300162,Name_300162,user300162@example.com,2025-06-28,7333.04,B,True
300163,Name_300163,user300163@example.com,2019-04-19,3205.85,D,True
300164,Name_300164,user300164@example.com,2020-05-08,8103.18,E,True
300165,Name_300165,user300165@example.com,2024-07-27,8855.96,E,True
300166,Name_300166,user300166@example.com,2018-08-13,438.77,A,True
300167,Name_300167,user300167@example.com,2023-11-13,8578.91,C,False
300168,Name_300168,user300168@example.com,2022-01-28,3340.71,A,True
300169,Name_300169,user300169@example.com,2021-01-05,174.23,E,True
300170,Name_300170,user300170@example.com,2025-05-31,4533.11,B,True
300171,Name_300171,user300171@example.com,2024-09-13,5967.01,E,True
300172,Name_300172,user300172@example.com,2023-12-14,538.03,E,True
300173,Name_300173,user300173@example.com,2023-11-21,5240.68,C,True
300174,Name_300174,user300174@example.com,2024-08-04,615.18,E,True
300175,Name_300175,user300175@example.com,2024-02-14,6158.11,E,True
300176,Name_300176,user300176@example.com,2020-08-23,6906.43,C,True
300177,Name_300177,user300177@example.com,2022-07-20,4537.59,E,True
300178,Name_300178,user300178@example.com,2018-04-22,774.46,E,False
300179,Name_300179,user300179@example.com,2021-07-18,9159.05,E,False
300180,Name_300180,user300180@example.com,2023-11-23,4942.71,A,False
300181,Name_300181,user300181@example.com,2025-05-03,7896.56,E,False
300182,Name_300182,user300182@example.com,2019-03-12,8184.68,A,True
300183,Name_300183,user300183@example.com,2019-06-20,3338.81,B,True
300184,Name_300184,user300184@example.com,2024-01-28,8452.12,A,True
300185,Name_300185,user300185@example.com,2022-10-30,9657.66,C,True
300186,Name_300186,user300186@example.com,2022-08-03,4539.94,B,True
300187,Name_300187,user300187@example.com,2022-07-01,5856.41,C,True
300188,Name_300188,user300188@example.com,2020-12-05,6040.63,C,True
300189,Name_300189,user300189@example.com,2021-11-06,3629.01,B,False
300190,Name_300190,user300190@example.com,2023-03-01,3665.12,D,True
300191,Name_300191,user300191@example.com,2019-12-12,7180.7,A,True
300192,Name_300192,user300192@example.com,2019-01-01,6731.61,D,True
300193,Name_300193,user300193@example.com,2024-09-01,4115.82,C,True
300194,Name_300194,user300194@example.com,2023-10-31,5864.46,E,True
300195,Name_300195,user300195@example.com,2025-03-27,4604.51,D,True
300196,Name_300196,user300196@example.com,2023-03-27,9696.67,D,False
300197,Name_300197,user300197@example.com,2020-05-17,9662.5,E,True
300198,Name_300198,user300198@example.com,2023-01-04,992.48,E,True
300199,Name_300199,user300199@example.com,2025-03-11,8441.75,E,True
300200,Name_300200,user300200@example.com,2021-11-17,3465.57,C,False
300201,Name_300201,user300201@example.com,2025-01-15,3354.68,B,True
300202,Name_300202,user300202@example.com,2022-02-03,8400.55,D,True
300203,Name_300203,user300203@example.com,2019-06-15,4337.16,A,True
300204,Name_300204,user300204@example.com,2018-06-18,4582.09,A,True
300205,Name_300205,user300205@example.com,2023-08-29,5251.43,A,True
300206,Name_300206,user300206@example.com,2018-08-31,4865.15,D,True
300207,Name_300207,user300207@example.com,2022-11-13,8767.38,B,True
300208,Name_300208,user300208@example.com,2022-05-10,3459.1,D,True
300209,Name_300209,user300209@example.com,2025-06-21,8297.08,A,True
300210,Name_300210,user300210@example.com,2022-07-21,2139.29,E,False
300211,Name_300211,user300211@example.com,2020-01-28,9349.57,B,True
300212,Name_300212,user300212@example.com,2023-12-03,277.11,C,False
300213,Name_300213,user300213@example.com,2019-06-06,1722.3,B,False
300214,Name_300214,user300214@example.com,2025-02-22,1362.65,E,True
300215,Name_300215,user300215@example.com,2024-08-01,5298.1,A,True
300216,Name_300216,user300216@example.com,2023-12-25,1866.28,B,True
300217,Name_300217,user300217@example.com,2024-08-25,8220.82,B,False
300218,Name_300218,user300218@example.com,2019-12-17,1968.73,E,True
300219,Name_300219,user300219@example.com,2023-05-19,5743.43,C,True
300220,Name_300220,user300220@example.com,2024-11-27,186.87,E,True
300221,Name_300221,user300221@example.com,2021-01-15,9854.93,D,True
300222,Name_300222,user300222@example.com,2025-03-23,4751.11,C,True
300223,Name_300223,user300223@example.com,2022-12-24,6864.58,D,True
300224,Name_300224,user300224@example.com,2019-03-28,8144.93,E,True
300225,Name_300225,user300225@example.com,2025-03-15,47.65,E,True
300226,Name_300226,user300226@example.com,2020-12-31,6071.88,E,False
300227,Name_300227,user300227@example.com,2023-12-27,1670.29,D,True
