id,name,email,signup_date,amount,category,activ
440001,Name_440001,user440001@example.com,2018-12-08,2137.02,A,False
440002,Name_440002,user440002@example.com,2025-09-21,7306.98,B,False
440003,Name_440003,user440003@example.com,2021-11-03,9270.46,A,True
440004,Name_440004,user440004@example.com,2023-12-19,2641.3,A,True
440005,Name_440005,user440005@example.com,2021-01-10,1680.12,C,False
440006,Name_440006,user440006@example.com,2025-01-15,2955.29,B,False
440007,Name_440007,user440007@example.com,2023-01-17,2730.94,E,False
440008,Name_440008,user440008@example.com,2022-04-05,4142.48,C,True
440009,Name_440009,user440009@example.com,2018-05-22,1476.87,D,True
440010,Name_440010,user440010@example.com,2020-02-05,8531.18,C,True
440011,Name_440011,user440011@example.com,2024-09-18,3173.48,D,True
440012,Name_440012,user440012@example.com,2024-04-22,8099.52,D,True
440013,Name_440013,user440013@example.com,2024-03-08,7385.32,D,True
440014,Name_440014,user440014@example.com,2019-04-28,8818.89,D,False
440015,Name_440015,user440015@example.com,2023-05-03,7157.8,E,True
440016,Name_440016,user440016@example.com,2025-09-18,1728.45,C,True
440017,Name_440017,user440017@example.com,2021-07-18,8512.0,A,True
440018,Name_440018,user440018@example.com,2022-05-23,6738.49,E,True
440019,Name_440019,user440019@example.com,2020-09-21,8591.48,B,True
440020,Name_440020,user440020@example.com,2020-09-16,7898.29,B,True
440021,Name_440021,user440021@example.com,2019-07-24,258.05,A,True
440022,Name_440022,user440022@example.com,2025-11-26,2090.15,E,True
440023,Name_440023,user440023@example.com,2022-03-10,1555.66,B,True
440024,Name_440024,user440024@example.com,2022-02-05,8306.69,B,True
440025,Name_440025,user440025@example.com,2023-05-15,2965.81,B,False
440026,Name_440026,user440026@example.com,2020-05-07,5276.19,E,True
440027,Name_440027,user440027@example.com,2025-10-20,9985.91,C,True
440028,Name_440028,user440028@example.com,2019-10-05,2651.66,C,True
440029,Name_440029,user440029@example.com,2020-07-22,9191.35,D,False
440030,Name_440030,user440030@example.com,2021-12-02,207.1,A,True
440031,Name_440031,user440031@example.com,2025-06-22,4752.05,D,False
440032,Name_440032,user440032@example.com,2018-06-30,3746.2,B,True
440033,Name_440033,user440033@example.com,2025-06-06,4565.02,D,True
440034,Name_440034,user440034@example.com,2019-06-16,2871.36,C,True
440035,Name_440035,user440035@example.com,2019-05-22,6797.53,A,False
440036,Name_440036,user440036@example.com,2025-08-05,419.73,E,False
440037,Name_440037,user440037@example.com,2025-10-31,4782.89,E,True
440038,Name_440038,user440038@example.com,2018-05-25,8804.47,C,True
440039,Name_440039,user440039@example.com,2019-12-20,8917.19,C,True
440040,Name_440040,user440040@example.com,2023-12-18,1330.67,D,True
440041,Name_440041,user440041@example.com,2025-09-19,9655.89,D,True
440042,Name_440042,user440042@example.com,2018-06-25,3833.88,B,True
440043,Name_440043,user440043@example.com,2020-03-13,2881.71,A,True
440044,Name_440044,user440044@example.com,2021-04-24,2442.07,B,True
440045,Name_440045,user440045@example.com,2023-03-16,9600.59,B,False
440046,Name_440046,user440046@example.com,2018-08-19,4603.9,C,True
440047,Name_440047,user440047@example.com,2023-04-14,6266.43,A,True
440048,Name_440048,user440048@example.com,2023-03-10,8775.09,D,True
440049,Name_440049,user440049@example.com,2024-05-16,9557.58,C,False
440050,Name_440050,user440050@example.com,2020-04-22,8409.34,C,True
440051,Name_440051,user440051@example.com,2021-12-11,5047.01,C,True
440052,Name_440052,user440052@example.com,2024-02-11,2401.06,B,True
440053,Name_440053,user440053@example.com,2019-10-05,4549.68,E,False
440054,Name_440054,user440054@example.com,2023-08-28,411.22,E,False
440055,Name_440055,user440055@example.com,2021-12-13,3794.05,B,True
440056,Name_440056,user440056@example.com,2025-11-29,9438.42,B,True
440057,Name_440057,user440057@example.com,2022-07-24,9819.77,C,True
440058,Name_440058,user440058@example.com,2018-07-21,7538.25,D,False
440059,Name_440059,user440059@example.com,2019-12-27,5071.57,E,True
440060,Name_440060,user440060@example.com,2021-03-12,4698.97,D,True
440061,Name_440061,user440061@example.com,2023-03-23,8150.88,B,True
440062,Name_440062,user440062@example.com,2024-02-16,1960.42,C,True
440063,Name_440063,user440063@example.com,2023-10-14,6916.25,D,True
440064,Name_440064,user440064@example.com,2018-04-21,8989.15,D,False
440065,Name_440065,user440065@example.com,2025-03-19,4770.95,A,True
440066,Name_440066,user440066@example.com,2022-12-15,5378.48,E,True
440067,Name_440067,user440067@example.com,2018-04-05,3242.64,D,True
440068,Name_440068,user440068@example.com,2023-08-29,2151.18,C,True
440069,Name_440069,user440069@example.com,2022-08-16,3302.28,E,False
440070,Name_440070,user440070@example.com,2019-07-07,3008.22,E,True
440071,Name_440071,user440071@example.com,2023-09-17,9998.84,D,False
440072,Name_440072,user440072@example.com,2025-01-29,9040.02,E,True
440073,Name_440073,user440073@example.com,2022-11-22,2208.1,B,True
440074,Name_440074,user440074@example.com,2022-02-23,2883.89,C,False
440075,Name_440075,user440075@example.com,2023-09-30,2735.45,E,True
440076,Name_440076,user440076@example.com,2023-01-20,9781.93,B,True
440077,Name_440077,user440077@example.com,2024-11-18,9186.58,B,True
440078,Name_440078,user440078@example.com,2024-10-25,8632.01,B,True
440079,Name_440079,user440079@example.com,2025-08-28,1751.75,D,True
440080,Name_440080,user440080@example.com,2018-06-02,1262.03,C,True
440081,Name_440081,user440081@example.com,2025-09-15,1370.09,C,False
440082,Name_440082,user440082@example.com,2023-09-01,2921.79,A,True
440083,Name_440083,user440083@example.com,2020-04-06,6648.64,E,True
440084,Name_440084,user440084@example.com,2025-01-21,2150.47,D,False
440085,Name_440085,user440085@example.com,2024-01-04,8192.64,C,True
440086,Name_440086,user440086@example.com,2021-09-17,9605.39,D,False
440087,Name_440087,user440087@example.com,2022-12-30,2648.82,B,True
440088,Name_440088,user440088@example.com,2021-08-16,7005.93,A,False
440089,Name_440089,user440089@example.com,2023-09-16,8172.16,D,False
440090,Name_440090,user440090@example.com,2025-07-15,5218.99,D,True
440091,Name_440091,user440091@example.com,2022-06-11,2494.33,B,True
440092,Name_440092,user440092@example.com,2018-07-09,8445.08,D,True
440093,Name_440093,user440093@example.com,2022-04-06,2668.7,E,True
440094,Name_440094,user440094@example.com,2021-09-16,1567.67,A,True
440095,Name_440095,user440095@example.com,2024-09-19,6669.25,C,False
440096,Name_440096,user440096@example.com,2024-08-09,768.42,B,True
440097,Name_440097,user440097@example.com,2020-03-03,6935.14,E,True
440098,Name_440098,user440098@example.com,2025-08-27,2125.07,C,False
440099,Name_440099,user440099@example.com,2019-04-08,7900.86,A,True
440100,Name_440100,user440100@example.com,2023-08-18,8242.15,E,True
440101,Name_440101,user440101@example.com,2020-03-16,2019.49,D,True
440102,Name_440102,user440102@example.com,2018-11-06,5980.87,C,True
440103,Name_440103,user440103@example.com,2025-09-09,3360.69,A,False
440104,Name_440104,user440104@example.com,2021-09-20,7870.19,B,False
440105,Name_440105,user440105@example.com,2021-09-02,6336.3,E,False
440106,Name_440106,user440106@example.com,2025-03-12,5628.5,E,True
440107,Name_440107,user440107@example.com,2024-09-16,5848.08,A,False
440108,Name_440108,user440108@example.com,2024-08-23,5467.16,B,True
440109,Name_440109,user440109@example.com,2025-08-26,4785.29,B,True
440110,Name_440110,user440110@example.com,2025-07-15,1095.15,E,True
440111,Name_440111,user440111@example.com,2019-06-01,2737.53,E,True
440112,Name_440112,user440112@example.com,2020-12-20,3335.19,D,True
440113,Name_440113,user440113@example.com,2019-12-03,3011.72,B,True
440114,Name_440114,user440114@example.com,2024-03-25,2499.65,B,False
440115,Name_440115,user440115@example.com,2025-10-16,2809.8,B,True
440116,Name_440116,user440116@example.com,2022-08-02,2452.6,B,True
440117,Name_440117,user440117@example.com,2023-01-14,4397.72,D,True
440118,Name_440118,user440118@example.com,2025-01-02,2977.11,A,True
440119,Name_440119,user440119@example.com,2023-07-21,7776.02,D,True
440120,Name_440120,user440120@example.com,2020-12-30,7319.41,E,True
440121,Name_440121,user440121@example.com,2021-09-10,9681.86,B,True
440122,Name_440122,user440122@example.com,2022-12-11,2796.93,A,True
440123,Name_440123,user440123@example.com,2021-05-23,2023.26,E,True
440124,Name_440124,user440124@example.com,2019-07-06,4052.85,D,True
440125,Name_440125,user440125@example.com,2025-02-09,2254.04,A,True
440126,Name_440126,user440126@example.com,2022-06-24,216.7,E,True
440127,Name_440127,user440127@example.com,2025-09-06,1087.55,B,False
440128,Name_440128,user440128@example.com,2023-04-28,4564.91,C,False
440129,Name_440129,user440129@example.com,2023-08-03,6395.47,A,False
440130,Name_440130,user440130@example.com,2023-03-14,7476.92,D,True
440131,Name_440131,user440131@example.com,2023-12-12,5159.48,C,False
440132,Name_440132,user440132@example.com,2020-11-01,58.32,A,True
440133,Name_440133,user440133@example.com,2020-03-04,327.67,C,True
440134,Name_440134,user440134@example.com,2021-08-30,694.5,A,False
440135,Name_440135,user440135@example.com,2021-08-12,1365.76,C,True
440136,Name_440136,user440136@example.com,2024-12-15,3948.14,B,False
440137,Name_440137,user440137@example.com,2019-11-01,5257.02,A,True
440138,Name_440138,user440138@example.com,2021-08-20,6027.29,B,False
440139,Name_440139,user440139@example.com,2024-03-12,3739.28,C,True
440140,Name_440140,user440140@example.com,2020-11-05,5498.78,C,True
440141,Name_440141,user440141@example.com,2020-02-05,1098.72,B,True
440142,Name_440142,user440142@example.com,2018-12-08,4111.73,A,True
440143,Name_440143,user440143@example.com,2020-09-09,7418.55,E,False
440144,Name_440144,user440144@example.com,2024-07-15,7126.2,D,True
440145,Name_440145,user440145@example.com,2018-10-08,634.69,B,True
440146,Name_440146,user440146@example.com,2021-09-09,5390.61,B,True
440147,Name_440147,user440147@example.com,2020-05-01,1965.84,E,True
440148,Name_440148,user440148@example.com,2022-07-12,9569.37,B,True
440149,Name_440149,user440149@example.com,2021-06-13,8427.33,E,True
440150,Name_440150,user440150@example.com,2025-06-26,965.99,B,False
440151,Name_440151,user440151@example.com,2019-02-19,6483.74,A,True
440152,Name_440152,user440152@example.com,2022-07-26,6502.11,A,False
440153,Name_440153,user440153@example.com,2024-07-04,5625.32,A,False
440154,Name_440154,user440154@example.com,2025-08-18,2880.4,E,True
440155,Name_440155,user440155@example.com,2020-08-20,9014.66,B,True
440156,Name_440156,user440156@example.com,2023-04-14,8664.07,E,False
440157,Name_440157,user440157@example.com,2020-12-30,2416.27,E,False
440158,Name_440158,user440158@example.com,2020-03-26,2933.53,A,False
440159,Name_440159,user440159@example.com,2020-01-27,8810.83,B,False
440160,Name_440160,user440160@example.com,2021-07-22,8144.98,A,True
440161,Name_440161,user440161@example.com,2019-06-15,4123.72,E,True
440162,Name_440162,user440162@example.com,2025-01-26,4819.82,E,True
440163,Name_440163,user440163@example.com,2023-11-18,6792.1,D,False
440164,Name_440164,user440164@example.com,2021-01-02,899.88,C,True
440165,Name_440165,user440165@example.com,2022-04-05,7155.86,B,True
440166,Name_440166,user440166@example.com,2020-11-27,703.63,C,True
440167,Name_440167,user440167@example.com,2023-09-22,4458.97,E,False
440168,Name_440168,user440168@example.com,2022-04-03,3154.83,D,True
440169,Name_440169,user440169@example.com,2018-08-11,9445.03,C,True
440170,Name_440170,user440170@example.com,2020-12-19,6490.17,B,True
440171,Name_440171,user440171@example.com,2020-04-10,9619.25,A,True
440172,Name_440172,user440172@example.com,2023-07-07,9459.85,E,False
440173,Name_440173,user440173@example.com,2025-07-31,7467.77,B,False
440174,Name_440174,user440174@example.com,2019-10-16,2523.72,A,True
