id,name,email,signup_date,amount,category,activ
200001,Name_200001,user200001@example.com,2021-06-19,383.64,E,True
200002,Name_200002,user200002@example.com,2019-04-03,1937.58,C,True
200003,Name_200003,user200003@example.com,2022-06-04,6508.67,B,True
200004,Name_200004,user200004@example.com,2024-01-29,4625.13,B,False
200005,Name_200005,user200005@example.com,2025-07-11,4290.44,B,False
200006,Name_200006,user200006@example.com,2023-12-26,1145.07,D,False
200007,Name_200007,user200007@example.com,2020-02-24,2375.58,B,True
200008,Name_200008,user200008@example.com,2024-07-10,9724.27,C,False
200009,Name_200009,user200009@example.com,2019-09-12,5645.41,C,True
200010,Name_200010,user200010@example.com,2023-04-15,3270.42,A,True
200011,Name_200011,user200011@example.com,2023-10-04,5937.54,B,False
200012,Name_200012,user200012@example.com,2021-05-05,4908.56,B,False
200013,Name_200013,user200013@example.com,2021-12-09,5071.55,D,False
200014,Name_200014,user200014@example.com,2018-06-21,8175.25,C,True
200015,Name_200015,user200015@example.com,2019-08-11,5204.61,B,False
200016,Name_200016,user200016@example.com,2023-09-27,7499.81,A,True
200017,Name_200017,user200017@example.com,2024-04-24,9124.78,A,True
200018,Name_200018,user200018@example.com,2020-09-21,2893.73,A,True
200019,Name_200019,user200019@example.com,2020-05-03,2547.6,B,True
200020,Name_200020,user200020@example.com,2025-05-21,6119.61,E,True
200021,Name_200021,user200021@example.com,2023-07-27,7940.83,C,False
200022,Name_200022,user200022@example.com,2022-01-29,7104.72,D,False
200023,Name_200023,user200023@example.com,2020-11-10,1607.74,D,False
200024,Name_200024,user200024@example.com,2020-03-29,7199.84,A,True
200025,Name_200025,user200025@example.com,2022-09-16,257.17,D,True
200026,Name_200026,user200026@example.com,2020-04-28,3043.59,E,True
200027,Name_200027,user200027@example.com,2022-06-21,1862.65,E,True
200028,Name_200028,user200028@example.com,2024-04-24,7354.93,A,True
200029,Name_200029,user200029@example.com,2024-11-13,9092.28,C,True
200030,Name_200030,user200030@example.com,2023-02-13,5635.98,B,True
200031,Name_200031,user200031@example.com,2024-01-17,252.85,E,True
200032,Name_200032,user200032@example.com,2023-04-26,228.34,C,True
200033,Name_200033,user200033@example.com,2025-08-17,4683.27,C,True
200034,Name_200034,user200034@example.com,2023-01-21,3551.36,A,True
200035,Name_200035,user200035@example.com,2019-03-02,2717.6,E,False
200036,Name_200036,user200036@example.com,2019-04-01,8235.52,E,True
200037,Name_200037,user200037@example.com,2020-12-03,406.98,C,False
200038,Name_200038,user200038@example.com,2022-10-13,9583.73,D,False
200039,Name_200039,user200039@example.com,2019-12-29,4911.93,D,True
200040,Name_200040,user200040@example.com,2024-05-29,1133.53,E,True
200041,Name_200041,user200041@example.com,2024-11-27,1108.14,E,True
200042,Name_200042,user200042@example.com,2024-07-12,6671.33,D,True
200043,Name_200043,user200043@example.com,2020-04-03,1191.27,D,True
200044,Name_200044,user200044@example.com,2025-08-02,2787.13,D,False
200045,Name_200045,user200045@example.com,2018-02-02,5769.65,B,False
200046,Name_200046,user200046@example.com,2021-07-05,4677.69,B,False
200047,Name_200047,user200047@example.com,2025-09-15,4231.68,A,False
200048,Name_200048,user200048@example.com,2024-10-27,1268.98,D,True
200049,Name_200049,user200049@example.com,2022-08-05,4936.39,C,False
200050,Name_200050,user200050@example.com,2022-01-01,3706.63,E,True
200051,Name_200051,user200051@example.com,2021-01-24,1048.64,D,False
200052,Name_200052,user200052@example.com,2019-02-08,1314.3,E,True
200053,Name_200053,user200053@example.com,2022-12-30,2120.26,A,True
200054,Name_200054,user200054@example.com,2020-12-20,8197.25,A,True
200055,Name_200055,user200055@example.com,2018-07-02,4248.15,E,True
200056,Name_200056,user200056@example.com,2023-11-09,4832.19,E,True
200057,Name_200057,user200057@example.com,2024-05-05,1826.76,E,True
200058,Name_200058,user200058@example.com,2019-08-15,2011.91,E,True
200059,Name_200059,user200059@example.com,2020-11-11,7520.65,D,False
200060,Name_200060,user200060@example.com,2024-07-04,13.11,D,True
200061,Name_200061,user200061@example.com,2022-06-09,3453.65,E,False
200062,Name_200062,user200062@example.com,2022-09-07,2679.85,A,False
200063,Name_200063,user200063@example.com,2023-08-02,606.96,B,True
200064,Name_200064,user200064@example.com,2018-09-04,5311.99,E,True
200065,Name_200065,user200065@example.com,2022-01-02,8270.3,A,False
200066,Name_200066,user200066@example.com,2025-07-05,287.33,C,False
200067,Name_200067,user200067@example.com,2023-09-15,476.06,A,True
200068,Name_200068,user200068@example.com,2021-01-24,9952.68,C,False
200069,Name_200069,user200069@example.com,2018-05-09,3213.62,B,True
200070,Name_200070,user200070@example.com,2023-03-03,7787.37,C,True
200071,Name_200071,user200071@example.com,2018-11-19,2817.18,D,True
200072,Name_200072,user200072@example.com,2020-06-02,2725.65,E,False
200073,Name_200073,user200073@example.com,2020-07-03,4757.16,D,True
200074,Name_200074,user200074@example.com,2019-12-21,975.83,A,True
200075,Name_200075,user200075@example.com,2019-01-07,1481.97,D,True
200076,Name_200076,user200076@example.com,2020-04-06,3484.22,D,True
200077,Name_200077,user200077@example.com,2022-10-15,941.78,A,True
200078,Name_200078,user200078@example.com,2025-10-12,9238.99,A,True
200079,Name_200079,user200079@example.com,2022-08-08,2418.98,A,True
200080,Name_200080,user200080@example.com,2019-07-02,5573.51,E,True
200081,Name_200081,user200081@example.com,2023-08-26,8670.47,E,True
200082,Name_200082,user200082@example.com,2023-11-26,8725.7,D,True
200083,Name_200083,user200083@example.com,2019-07-14,1156.03,A,True
200084,Name_200084,user200084@example.com,2022-11-06,1255.29,A,False
200085,Name_200085,user200085@example.com,2025-05-22,2970.05,E,False
200086,Name_200086,user200086@example.com,2021-01-11,9199.38,C,False
200087,Name_200087,user200087@example.com,2025-01-12,8073.6,E,True
200088,Name_200088,user200088@example.com,2019-12-01,9340.69,E,False
200089,Name_200089,user200089@example.com,2025-08-02,3428.04,A,True
200090,Name_200090,user200090@example.com,2025-09-05,1807.36,B,True
200091,Name_200091,user200091@example.com,2020-09-18,6676.15,A,True
200092,Name_200092,user200092@example.com,2021-04-20,5425.47,A,False
200093,Name_200093,user200093@example.com,2021-08-02,6437.86,B,True
200094,Name_200094,user200094@example.com,2024-10-25,6715.5,E,False
200095,Name_200095,user200095@example.com,2023-10-24,8858.12,C,True
200096,Name_200096,user200096@example.com,2021-08-09,1170.52,A,True
200097,Name_200097,user200097@example.com,2020-08-19,1232.35,D,False
200098,Name_200098,user200098@example.com,2018-09-13,1275.96,A,False
200099,Name_200099,user200099@example.com,2021-02-21,294.68,C,False
200100,Name_200100,user200100@example.com,2018-07-02,7751.25,A,True
200101,Name_200101,user200101@example.com,2024-09-28,7637.19,C,True
200102,Name_200102,user200102@example.com,2020-12-27,8619.38,D,True
200103,Name_200103,user200103@example.com,2020-12-07,2462.57,C,True
200104,Name_200104,user200104@example.com,2024-02-27,6738.35,C,True
200105,Name_200105,user200105@example.com,2023-09-03,5175.29,B,True
200106,Name_200106,user200106@example.com,2018-01-14,1278.37,C,True
200107,Name_200107,user200107@example.com,2021-04-17,1784.4,A,True
200108,Name_200108,user200108@example.com,2020-07-27,5575.12,C,True
200109,Name_200109,user200109@example.com,2020-01-09,5632.41,A,True
200110,Name_200110,user200110@example.com,2020-07-23,4164.3,B,True
200111,Name_200111,user200111@example.com,2021-10-26,112.74,C,True
200112,Name_200112,user200112@example.com,2019-11-13,2295.05,D,True
200113,Name_200113,user200113@example.com,2019-10-28,3762.47,C,True
200114,Name_200114,user200114@example.com,2021-06-23,5554.92,B,True
200115,Name_200115,user200115@example.com,2018-10-27,1041.88,D,True
200116,Name_200116,user200116@example.com,2021-05-16,3916.99,E,False
200117,Name_200117,user200117@example.com,2024-02-03,9808.22,A,False
200118,Name_200118,user200118@example.com,2020-12-28,8836.27,C,False
200119,Name_200119,user200119@example.com,2022-07-09,1650.98,B,False
200120,Name_200120,user200120@example.com,2025-10-22,669.45,E,False
200121,Name_200121,user200121@example.com,2025-09-19,163.27,C,True
200122,Name_200122,user200122@example.com,2019-12-02,703.84,B,True
200123,Name_200123,user200123@example.com,2023-08-31,219.58,E,True
200124,Name_200124,user200124@example.com,2022-09-07,9356.48,D,True
200125,Name_200125,user200125@example.com,2023-06-02,2228.73,E,True
200126,Name_200126,user200126@example.com,2024-11-05,7405.98,E,True
200127,Name_200127,user200127@example.com,2018-06-02,9988.38,E,False
200128,Name_200128,user200128@example.com,2024-07-25,5539.46,B,False
200129,Name_200129,user200129@example.com,2025-11-25,5898.85,C,True
200130,Name_200130,user200130@example.com,2019-07-27,7791.82,B,True
200131,Name_200131,user200131@example.com,2023-01-22,8879.68,D,False
200132,Name_200132,user200132@example.com,2019-10-11,53.77,D,False
200133,Name_200133,user200133@example.com,2018-06-14,1667.36,E,True
200134,Name_200134,user200134@example.com,2022-04-23,10.79,B,True
200135,Name_200135,user200135@example.com,2021-04-15,4167.74,B,True
200136,Name_200136,user200136@example.com,2020-12-27,8354.98,A,True
200137,Name_200137,user200137@example.com,2020-09-12,5982.99,D,True
200138,Name_200138,user200138@example.com,2025-01-09,7070.21,C,True
200139,Name_200139,user200139@example.com,2019-12-14,8889.29,B,False
