id,name,email,signup_date,amount,category,activ
340001,Name_340001,user340001@example.com,2023-07-21,9764.39,D,True
340002,Name_340002,user340002@example.com,2019-10-02,7691.37,B,True
340003,Name_340003,user340003@example.com,2025-04-28,9062.34,C,True
340004,Name_340004,user340004@example.com,2018-01-13,9725.39,B,True
340005,Name_340005,user340005@example.com,2020-10-25,9523.63,E,True
340006,Name_340006,user340006@example.com,2021-09-20,5996.78,C,True
340007,Name_340007,user340007@example.com,2023-10-16,9397.94,E,True
340008,Name_340008,user340008@example.com,2021-09-03,257.87,E,True
340009,Name_340009,user340009@example.com,2025-01-09,6636.15,E,False
340010,Name_340010,user340010@example.com,2025-01-02,1170.18,B,True
340011,Name_340011,user340011@example.com,2019-04-25,2937.34,E,True
340012,Name_340012,user340012@example.com,2022-05-29,6541.21,D,True
340013,Name_340013,user340013@example.com,2025-06-21,3496.94,B,True
340014,Name_340014,user340014@example.com,2023-10-07,1236.21,B,True
340015,Name_340015,user340015@example.com,2021-07-09,1145.44,B,True
340016,Name_340016,user340016@example.com,2022-09-06,9838.06,B,True
340017,Name_340017,user340017@example.com,2024-06-01,3390.5,C,False
340018,Name_340018,user340018@example.com,2022-04-19,8463.39,D,True
340019,Name_340019,user340019@example.com,2020-09-25,2510.06,E,False
340020,Name_340020,user340020@example.com,2021-12-12,381.7,A,True
340021,Name_340021,user340021@example.com,2021-12-26,1867.06,B,True
340022,Name_340022,user340022@example.com,2020-11-22,6836.94,E,True
340023,Name_340023,user340023@example.com,2018-08-09,1515.97,E,True
340024,Name_340024,user340024@example.com,2019-02-21,718.73,C,False
340025,Name_340025,user340025@example.com,2021-09-30,9606.34,E,True
340026,Name_340026,user340026@example.com,2018-12-23,8983.38,E,False
340027,Name_340027,user340027@example.com,2022-07-26,8643.91,C,False
340028,Name_340028,user340028@example.com,2023-01-10,6694.74,E,False
340029,Name_340029,user340029@example.com,2025-09-12,942.72,E,True
340030,Name_340030,user340030@example.com,2018-02-07,7771.7,B,True
340031,Name_340031,user340031@example.com,2023-04-14,8360.76,D,True
340032,Name_340032,user340032@example.com,2022-04-30,5944.66,A,True
340033,Name_340033,user340033@example.com,2025-08-30,3538.65,D,True
340034,Name_340034,user340034@example.com,2019-03-21,3313.64,A,False
340035,Name_340035,user340035@example.com,2022-04-18,8146.44,B,True
340036,Name_340036,user340036@example.com,2025-11-15,8320.01,B,True
340037,Name_340037,user340037@example.com,2023-07-06,6860.54,C,True
340038,Name_340038,user340038@example.com,2022-04-24,780.63,E,True
340039,Name_340039,user340039@example.com,2021-01-24,6621.07,A,True
340040,Name_340040,user340040@example.com,2020-09-06,4939.32,B,True
340041,Name_340041,user340041@example.com,2022-03-06,7010.45,C,True
340042,Name_340042,user340042@example.com,2025-10-03,8502.31,A,False
340043,Name_340043,user340043@example.com,2021-03-01,8874.41,A,True
340044,Name_340044,user340044@example.com,2018-12-05,453.9,E,True
340045,Name_340045,user340045@example.com,2025-04-02,2934.04,D,False
340046,Name_340046,user340046@example.com,2018-06-24,6720.52,A,True
340047,Name_340047,user340047@example.com,2022-06-03,8568.85,C,False
340048,Name_340048,user340048@example.com,2025-06-15,840.95,D,False
340049,Name_340049,user340049@example.com,2019-05-10,1823.34,B,True
340050,Name_340050,user340050@example.com,2023-10-26,2746.01,A,True
340051,Name_340051,user340051@example.com,2023-04-28,8405.86,B,True
340052,Name_340052,user340052@example.com,2025-03-13,133.65,C,True
340053,Name_340053,user340053@example.com,2020-02-09,8965.95,C,True
340054,Name_340054,user340054@example.com,2025-07-25,9919.31,E,False
340055,Name_340055,user340055@example.com,2023-06-28,1216.87,D,True
340056,Name_340056,user340056@example.com,2018-06-17,8796.76,A,True
340057,Name_340057,user340057@example.com,2022-04-28,2354.35,A,True
340058,Name_340058,user340058@example.com,2020-09-03,3200.08,C,False
340059,Name_340059,user340059@example.com,2023-10-01,8998.0,E,False
340060,Name_340060,user340060@example.com,2023-09-30,1113.76,A,True
340061,Name_340061,user340061@example.com,2020-10-13,8753.2,D,True
340062,Name_340062,user340062@example.com,2018-12-11,2986.31,D,True
