id,name,email,signup_date,amount,category,activ
60001,Name_60001,user60001@example.com,2022-02-22,9346.35,B,True
60002,Name_60002,user60002@example.com,2018-09-25,2773.85,D,True
60003,Name_60003,user60003@example.com,2024-03-10,9122.79,B,True
60004,Name_60004,user60004@example.com,2024-08-12,6471.07,B,False
60005,Name_60005,user60005@example.com,2021-06-09,7730.53,A,True
60006,Name_60006,user60006@example.com,2020-03-05,6439.6,E,False
60007,Name_60007,user60007@example.com,2024-08-23,9514.53,A,True
60008,Name_60008,user60008@example.com,2018-06-20,263.02,A,False
60009,Name_60009,user60009@example.com,2024-08-20,6267.06,D,True
60010,Name_60010,user60010@example.com,2020-01-05,7119.85,D,True
60011,Name_60011,user60011@example.com,2023-03-01,1337.61,E,False
60012,Name_60012,user60012@example.com,2024-03-20,6597.36,E,True
60013,Name_60013,user60013@example.com,2025-01-24,8615.72,D,True
60014,Name_60014,user60014@example.com,2025-01-19,6502.33,E,True
60015,Name_60015,user60015@example.com,2025-06-10,2793.55,B,False
60016,Name_60016,user60016@example.com,2020-04-07,57.92,E,False
60017,Name_60017,user60017@example.com,2022-03-30,3812.3,B,True
60018,Name_60018,user60018@example.com,2022-01-20,1879.91,D,True
60019,Name_60019,user60019@example.com,2024-06-13,8745.91,B,True
60020,Name_60020,user60020@example.com,2023-03-31,8281.83,B,True
60021,Name_60021,user60021@example.com,2020-09-23,2046.36,A,True
60022,Name_60022,user60022@example.com,2020-01-02,9908.87,A,False
60023,Name_60023,user60023@example.com,2023-12-06,4861.37,E,True
60024,Name_60024,user60024@example.com,2022-10-15,7142.52,B,True
60025,Name_60025,user60025@example.com,2019-02-18,7355.82,A,True
60026,Name_60026,user60026@example.com,2021-09-04,93.15,B,False
60027,Name_60027,user60027@example.com,2018-08-03,229.25,D,False
60028,Name_60028,user60028@example.com,2021-06-15,7208.24,E,True
60029,Name_60029,user60029@example.com,2021-07-23,5021.66,D,True
60030,Name_60030,user60030@example.com,2025-08-02,8920.12,B,False
60031,Name_60031,user60031@example.com,2021-05-18,5014.93,D,False
