id,name,email,signup_date,amount,category,activ
1,Name_1,user1@example.com,2018-02-11,8201.75,C,False
2,Name_2,user2@example.com,2020-03-04,2702.45,D,True
3,Name_3,user3@example.com,2019-05-24,8741.74,C,True
4,Name_4,user4@example.com,2019-12-16,6117.69,B,True
5,Name_5,user5@example.com,2019-01-09,5310.43,D,True
6,Name_6,user6@example.com,2019-11-14,1481.46,A,True
7,Name_7,user7@example.com,2021-10-31,3220.39,D,True
8,Name_8,user8@example.com,2023-09-23,9787.98,D,True
9,Name_9,user9@example.com,2025-06-12,8707.67,E,True
10,Name_10,user10@example.com,2019-02-12,6525.4,A,False
11,Name_11,user11@example.com,2024-06-25,1816.54,D,True
12,Name_12,user12@example.com,2023-11-15,5959.98,C,False
13,Name_13,user13@example.com,2020-08-09,1198.02,D,True
14,Name_14,user14@example.com,2024-03-23,6697.1,C,True
15,Name_15,user15@example.com,2023-10-24,9160.29,B,True
16,Name_16,user16@example.com,2019-11-04,3013.27,A,True
17,Name_17,user17@example.com,2020-07-27,3497.27,C,True
18,Name_18,user18@example.com,2021-08-19,128.42,A,False
19,Name_19,user19@example.com,2018-11-18,3881.0,B,False
20,Name_20,user20@example.com,2022-02-15,2153.51,E,False
21,Name_21,user21@example.com,2023-05-24,6218.49,A,True
22,Name_22,user22@example.com,2021-08-27,7719.88,D,False
23,Name_23,user23@example.com,2024-03-02,2015.95,A,True
24,Name_24,user24@example.com,2018-11-24,4948.93,C,True
25,Name_25,user25@example.com,2019-11-01,1627.55,B,True
26,Name_26,user26@example.com,2023-10-30,6957.2,B,True
27,Name_27,user27@example.com,2023-07-25,8859.39,E,False
28,Name_28,user28@example.com,2019-01-28,2642.79,D,True
29,Name_29,user29@example.com,2023-03-03,4167.18,B,False
30,Name_30,user30@example.com,2020-01-25,272.76,C,True
31,Name_31,user31@example.com,2019-12-30,1779.84,E,False
32,Name_32,user32@example.com,2022-08-20,5132.06,D,True
33,Name_33,user33@example.com,2018-10-05,6437.39,B,True
34,Name_34,user34@example.com,2024-05-28,2018.89,B,True
35,Name_35,user35@example.com,2020-08-13,3302.88,C,True
36,Name_36,user36@example.com,2023-09-22,6933.82,A,True
37,Name_37,user37@example.com,2022-10-15,440.4,E,True
38,Name_38,user38@example.com,2019-03-17,6292.88,A,True
39,Name_39,user39@example.com,2025-02-13,353.27,D,True
40,Name_40,user40@example.com,2022-07-04,3072.54,E,True
41,Name_41,user41@example.com,2023-07-11,4804.05,C,True
42,Name_42,user42@example.com,2020-06-18,3450.71,A,True
43,Name_43,user43@example.com,2025-01-06,8045.82,A,True
44,Name_44,user44@example.com,2024-10-03,8721.43,D,True
45,Name_45,user45@example.com,2021-01-21,3491.3,C,False
46,Name_46,user46@example.com,2022-05-10,754.84,C,True
47,Name_47,user47@example.com,2018-06-15,4192.58,B,True
48,Name_48,user48@example.com,2021-06-09,2322.46,D,True
49,Name_49,user49@example.com,2019-09-06,1136.67,E,True
50,Name_50,user50@example.com,2021-10-28,3921.37,A,True
51,Name_51,user51@example.com,2023-06-09,1485.15,B,True
52,Name_52,user52@example.com,2023-12-21,3588.93,C,True
53,Name_53,user53@example.com,2019-01-11,939.86,B,True
54,Name_54,user54@example.com,2025-05-16,9613.28,E,True
55,Name_55,user55@example.com,2023-10-31,1516.02,E,True
56,Name_56,user56@example.com,2019-11-02,4574.75,D,True
57,Name_57,user57@example.com,2025-06-06,273.53,D,True
58,Name_58,user58@example.com,2024-01-25,6580.29,A,True
59,Name_59,user59@example.com,2022-11-28,457.39,C,True
60,Name_60,user60@example.com,2021-05-07,1254.6,E,True
61,Name_61,user61@example.com,2024-05-24,1098.26,A,True
62,Name_62,user62@example.com,2019-12-15,332.6,A,True
63,Name_63,user63@example.com,2020-06-05,5250.74,D,True
64,Name_64,user64@example.com,2018-08-30,4233.56,B,True
65,Name_65,user65@example.com,2019-10-27,3832.01,E,True
66,Name_66,user66@example.com,2025-09-10,9906.38,B,False
67,Name_67,user67@example.com,2024-03-17,5743.75,E,True
68,Name_68,user68@example.com,2019-10-15,6727.62,D,False
69,Name_69,user69@example.com,2018-03-01,6506.08,A,False
70,Name_70,user70@example.com,2018-10-13,5605.81,A,True
71,Name_71,user71@example.com,2024-05-10,2357.15,C,True
72,Name_72,user72@example.com,2022-02-25,7341.91,D,True
73,Name_73,user73@example.com,2024-04-21,2491.33,D,False
74,Name_74,user74@example.com,2023-08-29,1084.47,A,True
75,Name_75,user75@example.com,2024-01-22,9102.65,C,True
76,Name_76,user76@example.com,2023-07-14,6849.1,D,True
77,Name_77,user77@example.com,2021-09-04,2492.21,C,True
78,Name_78,user78@example.com,2019-05-26,1712.11,E,False
79,Name_79,user79@example.com,2022-04-26,2622.23,B,True
80,Name_80,user80@example.com,2023-10-17,7321.72,C,True
81,Name_81,user81@example.com,2023-05-18,8986.33,B,False
82,Name_82,user82@example.com,2021-05-22,281.24,D,True
83,Name_83,user83@example.com,2024-04-17,9860.19,B,True
84,Name_84,user84@example.com,2020-04-15,2512.72,E,True
85,Name_85,user85@example.com,2019-09-12,5634.62,B,True
86,Name_86,user86@example.com,2019-06-10,8376.02,E,True
87,Name_87,user87@example.com,2021-03-16,289.95,D,True
88,Name_88,user88@example.com,2025-08-26,5810.45,D,True
89,Name_89,user89@example.com,2021-02-20,5020.74,E,True
90,Name_90,user90@example.com,2023-05-09,9713.05,D,False
91,Name_91,user91@example.com,2019-10-12,8993.35,A,False
92,Name_92,user92@example.com,2019-05-04,2663.57,C,False
93,Name_93,user93@example.com,2022-05-27,4768.07,D,True
94,Name_94,user94@example.com,2019-05-12,7394.7,B,False
95,Name_95,user95@example.com,2018-01-30,7511.04,B,True
96,Name_96,user96@example.com,2021-12-28,1601.25,C,False
97,Name_97,user97@example.com,2022-05-06,1604.0,C,True
98,Name_98,user98@example.com,2021-07-19,4299.07,C,True
99,Name_99,user99@example.com,2024-09-25,8629.84,A,True
100,Name_100,user100@example.com,2022-05-26,4978.2,E,False
101,Name_101,user101@example.com,2022-03-13,8637.87,E,False
102,Name_102,user102@example.com,2021-05-08,7964.46,B,True
103,Name_103,user103@example.com,2025-10-05,111.47,C,True
104,Name_104,user104@example.com,2023-04-17,2254.28,E,True
105,Name_105,user105@example.com,2021-04-25,8273.31,E,True
106,Name_106,user106@example.com,2022-08-29,3196.4,A,True
107,Name_107,user107@example.com,2023-12-27,462.84,A,False
108,Name_108,user108@example.com,2019-05-28,3705.09,B,True
109,Name_109,user109@example.com,2018-01-05,956.47,C,True
110,Name_110,user110@example.com,2025-04-26,5382.66,C,False
111,Name_111,user111@example.com,2024-06-05,3105.37,C,True
112,Name_112,user112@example.com,2024-07-07,1210.61,D,True
113,Name_113,user113@example.com,2021-07-16,2356.81,A,True
114,Name_114,user114@example.com,2021-04-02,6722.19,E,True
115,Name_115,user115@example.com,2023-12-02,1969.11,C,True
116,Name_116,user116@example.com,2020-11-11,9261.5,A,True
117,Name_117,user117@example.com,2025-11-12,9126.87,B,False
118,Name_118,user118@example.com,2018-07-02,8086.64,B,True
119,Name_119,user119@example.com,2019-08-13,3779.97,E,True
120,Name_120,user120@example.com,2019-12-11,9546.21,E,True
121,Name_121,user121@example.com,2023-07-08,8199.15,C,False
122,Name_122,user122@example.com,2019-10-01,224.28,C,True
123,Name_123,user123@example.com,2022-01-18,3420.67,B,True
124,Name_124,user124@example.com,2024-01-28,3315.42,A,True
125,Name_125,user125@example.com,2020-10-26,4725.2,E,True
126,Name_126,user126@example.com,2019-06-25,3846.5,D,True
127,Name_127,user127@example.com,2020-11-15,1363.42,B,True
128,Name_128,user128@example.com,2024-09-23,2528.59,C,True
129,Name_129,user129@example.com,2018-01-10,5175.39,C,False
130,Name_130,user130@example.com,2024-03-15,2023.61,A,False
131,Name_131,user131@example.com,2019-03-23,6403.2,B,True
132,Name_132,user132@example.com,2023-08-18,1847.26,E,True
133,Name_133,user133@example.com,2019-03-18,4122.54,A,True
134,Name_134,user134@example.com,2019-05-11,4041.73,C,True
135,Name_135,user135@example.com,2023-11-05,2251.66,B,True
136,Name_136,user136@example.com,2022-10-15,1472.92,B,False
137,Name_137,user137@example.com,2025-07-12,3140.26,D,True
138,Name_138,user138@example.com,2024-08-09,7859.91,B,True
139,Name_139,user139@example.com,2021-06-22,52.39,E,True
140,Name_140,user140@example.com,2022-09-11,4853.87,A,True
141,Name_141,user141@example.com,2020-06-20,5878.18,C,True
142,Name_142,user142@example.com,2020-02-16,9992.91,A,False
143,Name_143,user143@example.com,2024-07-15,8123.0,E,True
144,Name_144,user144@example.com,2019-06-25,1753.63,A,False
145,Name_145,user145@example.com,2019-02-22,1289.91,A,True
146,Name_146,user146@example.com,2023-12-24,2985.84,A,True
147,Name_147,user147@example.com,2024-07-22,2247.55,A,True
148,Name_148,user148@example.com,2025-04-05,4119.43,C,True
149,Name_149,user149@example.com,2018-10-14,734.63,B,True
150,Name_150,user150@example.com,2023-04-08,7397.91,B,True
