id,name,email,signup_date,amount,category,activ
40001,Name_40001,user40001@example.com,2024-09-16,1205.47,A,True
40002,Name_40002,user40002@example.com,2022-03-04,6606.43,D,True
40003,Name_40003,user40003@example.com,2025-05-11,6748.5,A,True
40004,Name_40004,user40004@example.com,2021-11-12,7471.75,E,False
40005,Name_40005,user40005@example.com,2024-08-08,9872.24,A,True
40006,Name_40006,user40006@example.com,2022-08-17,1241.14,C,True
40007,Name_40007,user40007@example.com,2023-11-01,5370.26,E,True
40008,Name_40008,user40008@example.com,2024-04-30,7722.29,C,True
40009,Name_40009,user40009@example.com,2019-09-19,9067.31,A,True
40010,Name_40010,user40010@example.com,2020-12-28,3685.03,E,True
40011,Name_40011,user40011@example.com,2020-07-09,3429.19,E,True
40012,Name_40012,user40012@example.com,2019-04-03,893.03,D,True
40013,Name_40013,user40013@example.com,2022-08-09,2404.36,E,False
40014,Name_40014,user40014@example.com,2019-11-04,6180.39,B,True
40015,Name_40015,user40015@example.com,2022-07-21,1024.01,D,False
40016,Name_40016,user40016@example.com,2019-11-27,1924.5,A,True
40017,Name_40017,user40017@example.com,2018-10-23,5504.22,E,True
40018,Name_40018,user40018@example.com,2020-01-10,4414.15,A,True
40019,Name_40019,user40019@example.com,2021-01-31,1666.36,D,True
40020,Name_40020,user40020@example.com,2022-04-22,8475.88,B,True
40021,Name_40021,user40021@example.com,2019-07-05,7881.19,C,False
40022,Name_40022,user40022@example.com,2025-05-04,9982.25,A,False
40023,Name_40023,user40023@example.com,2021-09-17,1739.26,D,False
40024,Name_40024,user40024@example.com,2023-05-31,5333.29,C,False
40025,Name_40025,user40025@example.com,2020-08-23,3962.15,B,True
40026,Name_40026,user40026@example.com,2020-01-25,8292.94,C,True
40027,Name_40027,user40027@example.com,2022-12-19,2586.94,D,True
40028,Name_40028,user40028@example.com,2018-02-26,8957.33,B,False
40029,Name_40029,user40029@example.com,2023-07-04,2279.72,C,True
40030,Name_40030,user40030@example.com,2023-01-13,1515.45,D,True
40031,Name_40031,user40031@example.com,2023-05-10,7738.24,A,True
40032,Name_40032,user40032@example.com,2021-06-23,9671.84,C,True
40033,Name_40033,user40033@example.com,2020-12-18,9890.84,A,False
40034,Name_40034,user40034@example.com,2018-10-22,2466.89,A,True
40035,Name_40035,user40035@example.com,2023-02-17,567.37,D,True
40036,Name_40036,user40036@example.com,2019-09-05,2794.91,C,True
40037,Name_40037,user40037@example.com,2024-09-11,2427.58,E,True
40038,Name_40038,user40038@example.com,2024-07-21,5239.5,D,True
40039,Name_40039,user40039@example.com,2025-04-05,6577.28,D,True
40040,Name_40040,user40040@example.com,2024-04-05,7981.63,B,True
40041,Name_40041,user40041@example.com,2021-04-25,220.45,B,True
40042,Name_40042,user40042@example.com,2020-10-08,5755.84,A,False
40043,Name_40043,user40043@example.com,2019-05-27,829.0,E,False
40044,Name_40044,user40044@example.com,2024-08-10,8899.75,B,False
40045,Name_40045,user40045@example.com,2025-01-07,9748.86,D,False
40046,Name_40046,user40046@example.com,2021-01-03,5024.27,A,True
40047,Name_40047,user40047@example.com,2024-07-06,4979.44,E,True
